Created on,author,is_retweet,is_reply,tweet_id,tweet_body,language,likes,retweet_count,source,medias,user_mentioned,urls,hashtags,symbols
Tue Sep 13 20:08:29 +0000 2022,Jack Posobiec ,False,False,1569780072613126144,Omg https://t.co/u6M8nYNL26,und,4592,1060,Twitter for iPhone, https://twitter.com/dannydeurbina/status/1569777551718989834/video/1;,,,,
Tue Sep 13 20:34:22 +0000 2022,William Corley,False,False,1569786589739458561,"S&amp;P 4.32%  Today's stock market onslaught was a bad year! 

Since 1926, there have been 10 years that the index has closed negative in single digits. Today, 9/13/22 fits right in there, whew!
#spx #djia #financialfitness https://t.co/crLfzcdOFl",en,,,LinkedIn,,, https://lnkd.in/er-hYQP3;, spx; djia; financialfitness;,
Tue Sep 13 20:12:15 +0000 2022,PGarcia,False,False,1569781021557637120,"And today we know the law is a sham. CPI 8.3%, 0.3% higher than estimated and the DJIA tanking over 1,000 points. Meanwhile @POTUS sounds like Porky Pig....Tha, tha, that's all folks! #RationalConservative https://t.co/UtZS5cHz3V",en,,1,Twitter Web App, https://twitter.com/gar91788315/status/1569781021557637120/photo/1;, POTUS;,, RationalConservative;,
Wed Sep 14 21:19:26 +0000 2022,Greg5thTrad,False,False,1570160318734807040,"
a/o Wednesday's close 9/14 via @CNN 

$RUT #NASDAQ #stocks #options #bonds $DJIA $VIX $SPX https://t.co/sH0hJcvuZv",en,2,1,Twitter Web App, https://twitter.com/Greg5thTrad/status/1570160318734807040/photo/1;, CNN;,, NASDAQ; stocks; options; bonds;,"[{'text': 'RUT', 'indices': [42, 46]}, {'text': 'DJIA', 'indices': [79, 84]}, {'text': 'VIX', 'indices': [85, 89]}, {'text': 'SPX', 'indices': [90, 94]}]"
Thu Sep 15 03:06:31 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570247663601479680,"$SPX $NDX $DJIA $RUT: $NQ_F #NQ_F need to reclaim 12262..? #StockMarket #stocks #stockstowatch 
-#GoodNightEveryone see all tomorrow @630AMPT https://t.co/UJyrk6070K",en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1570247663601479680/photo/1;,,, NQ_F; StockMarket; stocks; stockstowatch; GoodNightEveryone;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NQ_F', 'indices': [22, 27]}]"
Thu Sep 15 11:32:12 +0000 2022,Richard Krivo,False,False,1570374924208050177,What to know about the working poor and how to best help them https://t.co/DcbLscqmyF #Jobs #Employment #WorkingPoor #Currency #Forex #FX #Markets #Finance #WallStreet #Trading #USD #Dollar #Economy #Inflation #StockMarket #NYSE #DJIA #Stocks #Economics #Bonds #GlobalMarkets,en,1,,Twitter Web App,,, https://www.americanexperiment.org/what-to-know-about-the-working-poor-and-how-to-best-help-them/;, Jobs; Employment; WorkingPoor; Currency; Forex; FX; Markets; Finance; WallStreet; Trading; USD; Dollar; Economy; Inflation; StockMarket; NYSE; DJIA; Stocks; Economics; Bonds; GlobalMarkets;,
Mon Sep 12 08:54:27 +0000 2022,FxOverseas,False,False,1569248061788155904,"A big one in $ES_F Now trading +170 points,

#SPX #US500 #DAX #NASDAQ #DJIA https://t.co/qbtb2WcJSj",en,,,Twitter Web App, https://twitter.com/FxOverseas/status/1569248061788155904/photo/1;,,, SPX; US500; DAX; NASDAQ; DJIA;,"[{'text': 'ES_F', 'indices': [13, 18]}]"
Mon Sep 12 00:32:48 +0000 2022,AlertsAndNews,False,False,1569121815854817285,"$SPY $DJIA $QQQ $BTC.X $SOFI Heres who benefits most from student loan forgiveness

Yeah, paid mine off years ago... who can relate?

https://t.co/q1gYgZR3Sy",en,2,1,OneUp App,,, https://news.alertsandnews.com/heres-who-benefits-most-from-student-loan-forgiveness/;,,"[{'text': 'SPY', 'indices': [0, 4]}, {'text': 'DJIA', 'indices': [5, 10]}, {'text': 'QQQ', 'indices': [11, 15]}, {'text': 'BTC.X', 'indices': [16, 22]}, {'text': 'SOFI', 'indices': [23, 28]}]"
Thu Sep 15 06:41:06 +0000 2022,FxOverseas,False,False,1570301665957511168,"Check out our analysis on #USOIL at @tradingview 

#fx #fxsignals #GOLD $XAUUSD #XAUUSD #NASDAQ #FTSE #UK100 #DAX #EURUSD #GBPUSD #GBPJPY #SILVER #XAGUSD #DJIA

https://t.co/ZUCzqkUskc",en,1,,Twitter Web App,, tradingview;, https://www.tradingview.com/chart/USOIL/FVi15XHI-USOIL-SHORT/;, USOIL; fx; fxsignals; GOLD; XAUUSD; NASDAQ; FTSE; UK100; DAX; EURUSD; GBPUSD; GBPJPY; SILVER; XAGUSD; DJIA;,"[{'text': 'XAUUSD', 'indices': [72, 79]}]"
Wed Sep 14 11:46:40 +0000 2022,Michael J. Kramer,False,False,1570016175475593216,$vix 2022 vs. $vix 2008 https://t.co/nub3X1osf6,en,2063,371,Twitter Web App, https://twitter.com/MichaelMOTTCM/status/1570016175475593216/photo/1;,,,,"[{'text': 'vix', 'indices': [0, 4]}, {'text': 'vix', 'indices': [14, 18]}]"
Thu Sep 15 13:24:19 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570403139190394881,$SPX $NDX $DJIA $RUT: $NQ_F #NQ_F 11900 on the weekly -do not be distracted by anything else ..... #goodmorning #Goodluck #stocks #StockMarket #StockMarketindia #stockmarketnews https://t.co/AdUmD5CKYR,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1570403139190394881/photo/1;,,, NQ_F; goodmorning; Goodluck; stocks; StockMarket; StockMarketindia; stockmarketnews;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NQ_F', 'indices': [22, 27]}]"
Mon Sep 12 01:25:23 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569135050884775939,"$SPX $NDX $DJIA $RUT: $LAC #LAC -3020 new reference point- to 40.00, 47.60?? #StocksInFocus #StocksToTrade #StockMarketCrash https://t.co/86i1H2KmkB",en,1,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569135050884775939/photo/1;,,, LAC; StocksInFocus; StocksToTrade; StockMarketCrash;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'LAC', 'indices': [22, 26]}]"
Wed Sep 14 17:53:10 +0000 2022,Rokihara,False,False,1570108408770043904,Sht will hit the fan January 2023. $VIX $DJIA $SPX @saylor @100trillionUSD @jack @novogratz @Scaramucci @fundstrat @CathieDWood @RaoulGMI @elonmusk $BTC #Bitcoin @CNBC @markets @WSJ @FT,en,1,,Twitter for Android,, saylor; 100trillionUSD; jack; novogratz; Scaramucci; fundstrat; CathieDWood; RaoulGMI; elonmusk; CNBC; markets; WSJ; FT;,, Bitcoin;,"[{'text': 'VIX', 'indices': [35, 39]}, {'text': 'DJIA', 'indices': [40, 45]}, {'text': 'SPX', 'indices': [46, 50]}, {'text': 'BTC', 'indices': [148, 152]}]"
Sat Sep 10 19:45:02 +0000 2022,Martin Niemoller,False,True,1568687009216045057,"@hmeisler Hi Helene, I'm a long time follower of your work! I have drawn another downtrend line on each of these charts and it appears that they're all at resistance. Do you think there will be failure here or will they blow through to the upside?

DJIA https://t.co/KijUXZZCK7",en,,,Twitter Web App, https://twitter.com/MartinNiemolle2/status/1568687009216045057/photo/1;, hmeisler;,,,
Thu Sep 08 05:22:56 +0000 2022,Hanlire,False,False,1567745279922692097,DJIA up 1.40% to 31581.28  DataTalk https://t.co/myy3i7tI3Y,en,,,WordPress.com,,, https://hanlire.com/djia-up-1-40-to-31581-28-knowledge-speak/;,,
Sun Sep 11 14:27:30 +0000 2022,djia,False,False,1568969486493192195,"why they're always fighting?! 
https://t.co/ALe8627cVj",en,,,Twitter for Android, https://twitter.com/tawanchapter/status/1568958644309606403/video/1;,,,,
Mon Sep 12 12:55:05 +0000 2022,W33 T3N,False,False,1569308619165908997,"SPOT: $UUP $29, $DXY 108, #EURUSD 1.0140, #USDJPY 142.60

Houston we have problem! Plunging EURUSD and plunging USDJPY means bad for risky assets. I wage a bet today $SPX $NASDAQ $DJIA will close NEGATIVE (BIG RED) today  https://t.co/mwnhQYSL7i",en,1,,Twitter for iPhone, https://twitter.com/anytimeFXmetal/status/1569308619165908997/photo/1;,,, EURUSD; USDJPY;,"[{'text': 'UUP', 'indices': [6, 10]}, {'text': 'DXY', 'indices': [16, 20]}, {'text': 'SPX', 'indices': [166, 170]}, {'text': 'NASDAQ', 'indices': [171, 178]}, {'text': 'DJIA', 'indices': [179, 184]}]"
Wed Sep 14 22:29:25 +0000 2022,Declan Fallon,False,False,1570177928960561152,New Market Commentary at fallondpicks:https://t.co/Yt5ilKEdJH #SPY #DJIA #RUTX #FALLOND,en,1,,Zapier.com,,, https://www.markets.fallondpicks.com/2022/09/sellers-wipe-four-days-of-gains-in-one.html;, SPY; DJIA; RUTX; FALLOND;,
Sun Sep 11 16:31:30 +0000 2022,Greg5thTrad,False,False,1569000691183587329,"The stock market is poised for a swift 20% sell-off by mid-October with recession increasingly likely, Guggenheim's Scott Minerd says #NewsBreak #stonks $SPX $DJIA #NASDAQ #recession #economy  https://t.co/sbL3iqNtQr",en,1,,Twitter for iPhone,,, https://www.newsbreakapp.com/n/0hqtbCre?pd=09fJrhMJ&lang=en_US&s=i2;, NewsBreak; stonks; NASDAQ; recession; economy;,"[{'text': 'SPX', 'indices': [153, 157]}, {'text': 'DJIA', 'indices': [158, 163]}]"
Wed Sep 14 03:28:16 +0000 2022,Judith LeDean,False,False,1569890749902110721,Special Master Pick Blackwater in Ukraine DJIA TANKS! Train Strike Surveillance Society https://t.co/A9tKUWFsNb,en,,,Twitter Web App,,, https://rumble.com/v1jykyn-special-master-pick-blackwater-in-ukraine-djia-tanks-train-strike-surveilla.html;,,
Sat Sep 10 22:36:00 +0000 2022,Vik Soien,False,True,1568730034394767362,"@MichaelMOTTCM $IWM $DJIA it's quite a few charts it's a joke

https://t.co/mEb7Rk8P7f",en,1,,Twitter for Android,, MichaelMOTTCM;, https://twitter.com/VSoien/status/1568372412131033090?t=o0OFOy-fqjMezLSSnJysMg&s=19;,,"[{'text': 'IWM', 'indices': [15, 19]}, {'text': 'DJIA', 'indices': [20, 25]}]"
Fri Sep 09 22:54:56 +0000 2022,Vik Soien,False,False,1568372412131033090,"Before v Now $IWM updated 

iHS alive unless new lows on $IWM https://t.co/uFsjab3AQ0",en,8,1,Twitter Web App, https://twitter.com/VSoien/status/1568372412131033090/photo/1;,,,,"[{'text': 'IWM', 'indices': [13, 17]}, {'text': 'IWM', 'indices': [57, 61]}]"
Tue Sep 13 19:27:30 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569769760099045376,$SPX $NDX $DJIA $RUT: $TSLA #TSLA more promising than #nvda in terms of technicals BUT.. looks like it will close below?? #HODL or #sell ? #StocksInFocus #StocksToTrade #StocksoftheDay #StocksInFocus https://t.co/Ei4SjLLQtn,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569769760099045376/photo/1;,,, TSLA; nvda; HODL; sell; StocksInFocus; StocksToTrade; StocksoftheDay; StocksInFocus;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'TSLA', 'indices': [22, 27]}]"
Fri Sep 09 21:03:13 +0000 2022,Domain Mondo,False,False,1568344298445484034,"Sep 09 #stocks for the Week: #DJIA +2.7%, S&amp;P 500 +3.6%, #NASDAQ +4.1% https://t.co/lJmKhX779K $QQQ #investors #StockMarket #investing https://t.co/Mhj3vkqpIL",en,4,4,Twitter Web App, https://twitter.com/DomainMondo/status/1568344298445484034/photo/1;,, https://www.domainmondo.com/p/markets.html;, stocks; DJIA; NASDAQ; investors; StockMarket; investing;,"[{'text': 'QQQ', 'indices': [99, 103]}]"
Fri Sep 09 12:57:16 +0000 2022,Richard Krivo,False,False,1568222003454427136,What Will The Post-Elizabethan Age Look Like? https://t.co/xDm3LrAvfN #ElizabethII #QueenElizabeth #Currency #Forex #FX #Markets #Finance #WallStreet #Trading #USD #Dollar #Economy #Inflation #StockMarket #NYSE #DJIA #Stocks #Economics #Bonds #GlobalMarkets #CurrencyTrading,en,2,,Twitter Web App,,, https://www.zerohedge.com/markets/blain-what-will-post-elizabethan-age-look;, ElizabethII; QueenElizabeth; Currency; Forex; FX; Markets; Finance; WallStreet; Trading; USD; Dollar; Economy; Inflation; StockMarket; NYSE; DJIA; Stocks; Economics; Bonds; GlobalMarkets; CurrencyTrading;,
Tue Sep 13 16:02:58 +0000 2022,Prashant Bichare,False,False,1569718290171445248,DJIA Crashed...let c what will happen tomorrow in Nifty... https://t.co/oXkeKLJgL2,en,,,Twitter for Android, https://twitter.com/BicharePrashant/status/1569718290171445248/photo/1;,,,,
Wed Sep 14 00:21:10 +0000 2022,Global News Thailand ,False,False,1569843663068631040,"#WallStreet 
TUE 13SEP 2022
- CLOSED -
DOW (DJIA) 31,104.9 -1,276.37 (-3.94%) 
S&amp;P 500 3,932.69 -177.72 (-4.32%) 
NASDAQ 11,633.57 -632.84 (-5.16%) 
@investingcom 
https://t.co/HVk4PR7QNI",en,,1,Twidere for Android,, Investingcom;, https://m.investing.com/indices/;, WallStreet;,
Thu Sep 08 21:15:25 +0000 2022,"Ed Wijaranakula, Ph.D.",False,False,1567984978218348544,"Here's the GOOD NEWS!! The $SPX is back above 4000. It's starting to look like last week was a FALSE BREAK. Be cautious until it is confirmed, though. This is an opinion. $SPY #DJIA $DIA #DOW #NASDAQ $QQQQ $VIX #RECESSION https://t.co/OymeaBN7AH",en,1,1,Twitter Web App, https://twitter.com/wijaranakula/status/1567984978218348544/photo/1;,,, DJIA; DOW; NASDAQ; RECESSION;,"[{'text': 'SPX', 'indices': [27, 31]}, {'text': 'SPY', 'indices': [171, 175]}, {'text': 'DIA', 'indices': [182, 186]}, {'text': 'QQQQ', 'indices': [200, 205]}, {'text': 'VIX', 'indices': [206, 210]}]"
Fri Sep 09 07:06:57 +0000 2022,Hanlire,False,False,1568133844083134465,DJIA up 0.61% to 31774.52  DataTalk https://t.co/bWxMRItjim,en,,,WordPress.com,,, https://hanlire.com/djia-up-0-61-to-31774-52-knowledge-discuss/;,,
Tue Sep 13 02:52:05 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569519254239870977,"$SPX $NDX $DJIA $RUT: $SHOP #SHOP #shopping 
-Build (one of my larger positions) 
-3550 needs to become solid support - before heading to 40
-#StockMarket #stocks #StocksToBuy #StocksToTrade #stockstowatch https://t.co/bEfFniKrnm",en,1,1,Twitter Web App, https://twitter.com/Appearcomplex/status/1569519254239870977/photo/1;,,, SHOP; shopping; StockMarket; stocks; StocksToBuy; StocksToTrade; stockstowatch;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'SHOP', 'indices': [22, 27]}]"
Thu Sep 08 11:13:24 +0000 2022,Infinitus Capital,False,False,1567833476568678402,"hey hey @tomkeene GO EASY with the Toronto Maple Leafs comparisons!

Don't worry  STANLEY CUP   ----------&gt;  IS coming home

remember, Hockey Hall of Fame   IS  located in Toronto

Massive parade going to happen down Bay Street when the Leafs win

. https://t.co/iHBFmvvQqt",en,,,Twitter Web App, https://twitter.com/InfinitusCap/status/1567833476568678402/photo/1;, tomkeene;,,,
Thu Sep 08 18:25:50 +0000 2022,Dowhaus,False,False,1567942304090013699,"The Home Depot Foundation collaborates with World Central Kitchen to provide safe drinking water to schools in Jackson, Mississippi. $HD $DIA $DJIA #trading #BreakingNews #DowJones #HomeDepot https://t.co/hn0XWg4K84",en,,,Twitter Web App, https://twitter.com/dowhaus/status/1567942304090013699/photo/1;,,, trading; BreakingNews; DowJones; HomeDepot;,"[{'text': 'HD', 'indices': [133, 136]}, {'text': 'DIA', 'indices': [137, 141]}, {'text': 'DJIA', 'indices': [142, 147]}]"
Tue Sep 13 21:28:42 +0000 2022,Managed Pip,False,False,1569800263137112064,"In today's #DailyCorner, we will be covering #AUDUSD, #US30/#DJIA and #XTIUSD/#WTI.

----
Stay tuned here or check out our blog later 
https://t.co/11dyzNQm9v

----
#100UP #100UPProgram #100UPJourney #SGROW https://t.co/zh7H7uajvS",en,,1,GoDaddy Social App, https://twitter.com/ManagedPip/status/1569800263137112064/photo/1;,, https://managedpip.com/daily-corner;, DailyCorner; AUDUSD; US30; DJIA; XTIUSD; WTI; 100UP; 100UPProgram; 100UPJourney; SGROW;,
Thu Sep 08 11:26:55 +0000 2022,tom keene,False,True,1567836879176843265,@LJKawa banner after you exited DJIA +10.2% per year since 1967,en,1,,Twitter Web App,, LJKawa;,,,
Thu Sep 08 18:40:33 +0000 2022,Dowhaus,False,False,1567946007266136066,Intel and Broadcom presented the industry's first demonstration of cross-vendor Wi-Fi 7 with speeds exceeding 5 gigabits per second. $INTC $DIA $DJIA #trading #DowJones #BreakingNews https://t.co/zYTVo8KLqY,en,,,Twitter Web App, https://twitter.com/dowhaus/status/1567946007266136066/photo/1;,,, trading; DowJones; BreakingNews;,"[{'text': 'INTC', 'indices': [133, 138]}, {'text': 'DIA', 'indices': [139, 143]}, {'text': 'DJIA', 'indices': [144, 149]}]"
Wed Sep 07 02:01:59 +0000 2022,Hanlire,False,False,1567332319765139457,DJIA down 0.55% to 31145.30  InformationSpeak https://t.co/0GilvdngN5,en,,,WordPress.com,,, https://hanlire.com/djia-down-0-55-to-31145-30-information-speak/;,,
Mon Sep 12 13:51:01 +0000 2022,TipRanks,False,False,1569322693694046209,"US Stock Market Today: Stock futures were up early Monday morning as investors tried to keep the winning momentum from last week. Futures on the DJIA edged 0.47% higher, while those on the SPX grew 0.58%, as of 5.47 a.m. EST, Monday. https://t.co/bXwzYea2ha",en,4,,Sprout Social,,, https://bit.ly/3RQTgTi;,,
Sun Sep 11 17:32:09 +0000 2022,Spence (Froggy Stonks),False,True,1569015955375947776,"@MatthewSothGate On October 24, 2008, many of the world's stock exchanges experienced the worst declines in their history, with drops of around 10% in most indices. In the U.S., the DJIA fell 3.6%, although not as much as other markets. https://t.co/gdCUnnQ4Ja",en,5,,Twitter Web App, https://twitter.com/tspencer322/status/1569015955375947776/photo/1;, MatthewSothGate;,,,
Tue Sep 13 02:37:38 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569515620122906624,$SPX $NDX $DJIA $RUT: $NVDA #NVDA beautiful retest? Added- a close below 141.50 and  #stockmarkets #StockMarket #stockstowatch #StockMarketindia https://t.co/wfJTPQy6V5,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569515620122906624/photo/1;,,, NVDA; stockmarkets; StockMarket; stockstowatch; StockMarketindia;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NVDA', 'indices': [22, 27]}]"
Tue Sep 13 20:12:45 +0000 2022,Eric Wallerstein,False,True,1569781150222061571,"@WSJmarkets Stocks posted their worst day since June 2020.

$SPX -4.3%
$DJIA -3.9% 
$QQQ -5.2% (has only fallen 5% 45 times, ever.)

2Y Yield: 3.754%, up ~18bps (reflects policy expectations). Yield curve further inverted.

@WSJmarkets
https://t.co/XKUMmvToLX",en,3,,TweetDeck,, WSJmarkets; WSJmarkets;, https://www.wsj.com/livecoverage/stock-market-news-today-09-13-2022/card/stocks-post-worst-day-since-june-2020-following-hot-inflation-data-BFqCYG8SvYQcmGblyK8u;,,"[{'text': 'SPX', 'indices': [60, 64]}, {'text': 'DJIA', 'indices': [71, 76]}, {'text': 'QQQ', 'indices': [84, 88]}]"
Wed Sep 07 13:05:46 +0000 2022,TradeInflection Premium Options Service,False,False,1567499365618515968,"ES 4 hour still stuck (just) in this declining wedge needs to break 3910/20 to get upside traction 

#ES_F $SPX #trading #NQ_F #RTY_F #DJIA $NDX #YM_F #RUT #DAX #FSTE https://t.co/TQ1GAfZrtc",en,,,TI_OPTIONS, https://twitter.com/TI_RT_Options/status/1567499365618515968/photo/1;,,, ES_F; trading; NQ_F; RTY_F; DJIA; YM_F; RUT; DAX; FSTE;,"[{'text': 'SPX', 'indices': [107, 111]}, {'text': 'NDX', 'indices': [140, 144]}]"
Thu Sep 15 21:35:19 +0000 2022,David Moadel,False,False,1570526703474315265,Beating The Crowd To Great Investment Ideas https://t.co/6HUrXFzJqb $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,en,1,1,Twitter Web App,,, https://www.youtube.com/watch?v=kvxF-_kfdr0;, stockmarket; investing; finance; stocks;,"[{'text': 'SPY', 'indices': [68, 72]}, {'text': 'QQQ', 'indices': [73, 77]}, {'text': 'DIA', 'indices': [78, 82]}, {'text': 'DJIA', 'indices': [83, 88]}, {'text': 'AAPL', 'indices': [130, 135]}, {'text': 'TSLA', 'indices': [136, 141]}, {'text': 'AMZN', 'indices': [142, 147]}, {'text': 'INTC', 'indices': [148, 153]}, {'text': 'NFLX', 'indices': [154, 159]}, {'text': 'AMC', 'indices': [160, 164]}, {'text': 'NIO', 'indices': [165, 169]}, {'text': 'GME', 'indices': [170, 174]}]"
Tue Sep 13 17:07:45 +0000 2022,Ivanka's patents,False,True,1569734592449646592,"@johnhackerla @JoeBiden DJIA coming down from the Biden highs, but still higher than on Trump's best day; a day that didn't occur until the election showed reinstatement of the rule of law was on the way.",en,,,Twitter Web App,, johnhackerla; JoeBiden;,,,
Sat Sep 10 09:45:05 +0000 2022,CentralCharts EN,False,False,1568536025168855040," Discover the genesis of our #ArtificialIntelligence 

From the beginnings of @CentralChartsEN until the launch of @Londinia_IA
  
 https://t.co/Aol19ONIej

#Trading $DAX $EURUSD $DJIA #Stockmarket #TechnicalAnalysis #AI",en,1,2,CentralCharts,, CentralChartsEN; Londinia_IA;, https://www.centralcharts.com/en/gm/1-learn/11-centralcharts-guide/50-artificial-intelligence-analysis-technique-trading/1109-origin-londinia;, ArtificialIntelligence; Trading; Stockmarket; TechnicalAnalysis; AI;,"[{'text': 'DAX', 'indices': [171, 175]}, {'text': 'EURUSD', 'indices': [176, 183]}, {'text': 'DJIA', 'indices': [184, 189]}]"
Tue Sep 13 02:32:26 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569514311164506113,$SPX $NDX $DJIA $RUT: $ES_F #ES_F #WATCH keep your eyes on 4119 #stocks  #StockMarket #StockMarketindia #StocksInFocus https://t.co/4qgwvL1LAc,en,1,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569514311164506113/photo/1;,,, ES_F; WATCH; stocks; StockMarket; StockMarketindia; StocksInFocus;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'ES_F', 'indices': [22, 27]}]"
Mon Sep 12 07:13:08 +0000 2022,WealthOracle,False,False,1569222561258475521,"Last week ended on a positive note with US indices rallying for a 4th day running and US markets snapping their 3-week losing streak. DJIA climbed 2.66%, the S&amp;P 500 gained 3.65% and Nasdaq Composite closed 4.14% higher...from WealthOracle

https://t.co/lplpWwq8N2 https://t.co/4CGCLXR1qr",en,,,Twitter Web App, https://twitter.com/Wealthoracle_/status/1569222561258475521/photo/1;,, https://wealthoracle.co.uk/mc;,,
Tue Sep 13 19:25:07 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569769160112222209,$SPX $NDX $DJIA $RUT: $NVDA #nvda just #WoW ... This one just keeps getting better and better- are we taking a loss here or HODL?  #StocksToTrade #StocksInFocus #stock https://t.co/EH5ZSkSWry,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569769160112222209/photo/1;,,, nvda; WoW; StocksToTrade; StocksInFocus; stock;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NVDA', 'indices': [22, 27]}]"
Tue Sep 13 03:41:38 +0000 2022,AlertsAndNews,False,False,1569531724870160384,"$USO $SPY $DJIA $QQQ $KR Inflation collapse will spark big stock market gains: Credit Suisse

we'll see tomorrow morning. 

https://t.co/4DXed8peGr",en,1,,OneUp App,,, https://news.alertsandnews.com/inflation-collapse-will-spark-big-stock-market-gains-credit-suisse/;,,"[{'text': 'USO', 'indices': [0, 4]}, {'text': 'SPY', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'QQQ', 'indices': [16, 20]}, {'text': 'KR', 'indices': [21, 24]}]"
Wed Sep 07 20:37:33 +0000 2022,News/Talk 840,False,False,1567613062676365312,"Stocks charge higher on Wall Street, erasing weekly losses. https://t.co/RIaDg1eCdo #DJIA #NASDAQ",en,,,Sprout Social,,, https://bit.ly/3KSpJ9H;, DJIA; NASDAQ;,
Thu Sep 08 00:34:10 +0000 2022,Global News Thailand ,False,False,1567672606794596354,"#WallStreet 
WED 07SEP 2022
- CLOSED -
DOW (DJIA) 31,581.28 +435.98 (+1.40%) 
S&amp;P 500 3,979.87 +71.68 (+1.83%) 
NASDAQ 11,791.90 +246.99 (+2.14%) 
@investingcom 
https://t.co/HVk4PR7QNI",en,,,Twidere for Android,, Investingcom;, https://m.investing.com/indices/;, WallStreet;,
Fri Sep 09 22:12:01 +0000 2022,Capital Market Wiz,False,False,1568361609298382848,"Rovers Weekly Market Brief  09/09/2022

Indices

DJIA: 32,151.70 (+2.66%)

NASDAQ: 12,112.30 (+4.14%)

S&amp;P 500: 4,067.37 (+3.65%)

Commodities

Gold: 1,727.30 (+1.02%)

Copper: 355.25 (+3.83%)

Crude Oil: 86.24 (-0.73%)

Guru Portfolio Updates

Weve updated our Guru Portf https://t.co/OokE0PQKEi",en,,,IFTTT, https://twitter.com/wiz_capital/status/1568361609298382848/photo/1;,,,,
Tue Sep 13 19:29:31 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569770269564346368,$SPX $NDX $DJIA $RUT: $LAC #LAC #WoW - holding 3020s - must be them #ev plays ... #stockstowatch #StocksInFocus #StocksToTrade #StockMarketindia https://t.co/6NsxTKb2IP,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569770269564346368/photo/1;,,, LAC; WoW; ev; stockstowatch; StocksInFocus; StocksToTrade; StockMarketindia;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'LAC', 'indices': [22, 26]}]"
